time,gt_x,gt_y,gt_theta,kf_x,kf_y,kf_theta,ekf_x,ekf_y,ekf_theta,pf_x,pf_y,pf_theta
24.1019,0.7174,0.0000,0.0000,0.7173,0.0000,0.0000,0.7224,0.0000,0.0000,0.7534,-0.0080,0.0000
24.2001,0.7234,0.0000,0.0000,0.7232,0.0000,0.0000,0.7279,0.0000,0.0000,0.7588,-0.0080,0.0000
24.3001,0.7324,0.0000,0.0000,0.7327,0.0000,0.0000,0.7379,0.0000,0.0000,0.7673,-0.0078,0.0000
24.4002,0.7384,0.0000,0.0000,0.7385,0.0000,0.0000,0.7436,0.0000,0.0000,0.7745,-0.0077,0.0000
24.5001,0.7474,0.0000,0.0000,0.7478,0.0000,0.0000,0.7531,0.0000,0.0000,0.7823,-0.0078,0.0000
24.6022,0.7534,0.0000,0.0000,0.7542,0.0000,0.0000,0.7601,0.0000,0.0000,0.7918,-0.0080,0.0000
24.7002,0.7624,0.0000,0.0000,0.7618,0.0000,0.0000,0.7663,0.0000,0.0000,0.7991,-0.0079,0.0000
24.8002,0.7714,0.0000,0.0000,0.7713,0.0000,0.0000,0.7763,0.0000,0.0000,0.8089,-0.0078,0.0000
24.9003,0.7804,0.0000,0.0000,0.7804,0.0000,0.0000,0.7855,0.0000,0.0000,0.8216,-0.0076,0.0000
25.0002,0.7864,0.0000,0.0000,0.7860,0.0000,0.0000,0.7906,0.0000,0.0000,0.8299,-0.0076,0.0000
25.1001,0.7954,0.0000,0.0000,0.7957,0.0000,0.0000,0.8007,0.0000,0.0000,0.8399,-0.0077,0.0000
25.2004,0.8044,0.0000,0.0000,0.8043,0.0000,0.0000,0.8092,0.0000,0.0000,0.8454,-0.0078,0.0000
25.3002,0.8104,0.0000,0.0000,0.8108,0.0000,0.0000,0.8168,0.0000,0.0000,0.8534,-0.0077,0.0000
25.4001,0.8194,0.0000,0.0000,0.8196,0.0000,0.0000,0.8246,0.0000,0.0000,0.8649,-0.0077,0.0000
25.5001,0.8254,0.0000,0.0000,0.8259,0.0000,0.0000,0.8313,0.0000,0.0000,0.8714,-0.0076,0.0000
25.6002,0.8344,0.0000,0.0000,0.8340,0.0000,0.0000,0.8392,0.0000,0.0000,0.8778,-0.0074,0.0000
25.7002,0.8434,0.0000,0.0000,0.8430,0.0000,0.0000,0.8475,0.0000,0.0000,0.8802,-0.0073,0.0000
25.8002,0.8494,0.0000,0.0000,0.8494,0.0000,0.0000,0.8541,0.0000,0.0000,0.8880,-0.0073,0.0000
25.9059,0.8584,0.0000,0.0000,0.8580,0.0000,0.0000,0.8626,0.0000,0.0000,0.8970,-0.0074,0.0000
26.0004,0.8644,0.0000,0.0000,0.8646,0.0000,0.0000,0.8697,0.0000,0.0000,0.9070,-0.0075,0.0000
26.1002,0.8764,0.0000,0.0000,0.8757,0.0000,0.0000,0.8800,0.0000,0.0000,0.9165,-0.0077,0.0000
26.2002,0.8824,0.0000,0.0000,0.8819,0.0000,0.0000,0.8862,0.0000,0.0000,0.9252,-0.0079,0.0000
26.3002,0.8884,0.0000,0.0000,0.8885,0.0000,0.0000,0.8934,0.0000,0.0000,0.9319,-0.0079,0.0000
26.4001,0.8974,0.0000,0.0000,0.8973,0.0000,0.0000,0.9020,0.0000,0.0000,0.9405,-0.0079,0.0000
26.5002,0.9064,0.0000,0.0000,0.9066,0.0000,0.0000,0.9116,0.0000,0.0000,0.9474,-0.0078,0.0000
26.6005,0.9154,0.0000,0.0000,0.9150,0.0000,0.0000,0.9197,0.0000,0.0000,0.9541,-0.0075,0.0000
26.7002,0.9214,0.0000,0.0000,0.9221,0.0000,0.0000,0.9272,0.0000,0.0000,0.9624,-0.0075,0.0000
26.8004,0.9334,0.0000,0.0000,0.9323,0.0000,0.0000,0.9362,0.0000,0.0000,0.9704,-0.0077,0.0000
26.9045,0.9394,0.0000,0.0000,0.9390,0.0000,0.0000,0.9435,0.0000,0.0000,0.9753,-0.0077,0.0000
27.0002,0.9454,0.0000,0.0000,0.9449,0.0000,0.0000,0.9493,0.0000,0.0000,0.9834,-0.0076,0.0000
27.1002,0.9544,0.0000,0.0000,0.9548,0.0000,0.0000,0.9598,0.0000,0.0000,0.9958,-0.0077,0.0000
27.2002,0.9634,0.0000,0.0000,0.9634,0.0000,0.0000,0.9682,0.0000,0.0000,1.0065,-0.0077,0.0000
27.3002,0.9694,0.0000,0.0000,0.9692,0.0000,0.0000,0.9739,0.0000,0.0000,1.0135,-0.0076,0.0000
27.4001,0.9784,0.0000,0.0000,0.9788,0.0000,0.0000,0.9840,0.0000,0.0000,1.0231,-0.0076,0.0000
27.5003,0.9844,0.0000,0.0000,0.9849,0.0000,0.0000,0.9904,0.0000,0.0000,1.0307,-0.0076,0.0000
27.6001,0.9934,0.0000,0.0000,0.9930,0.0000,0.0000,0.9974,0.0000,0.0000,1.0373,-0.0077,0.0000
27.7020,1.0024,0.0000,0.0000,1.0020,0.0000,0.0000,1.0064,0.0000,0.0000,1.0489,-0.0082,0.0000
27.8012,1.0114,0.0000,0.0000,1.0108,0.0000,0.0000,1.0150,0.0000,0.0000,1.0559,-0.0084,0.0000
27.9001,1.0204,0.0000,0.0000,1.0201,0.0000,0.0000,1.0246,0.0000,0.0000,1.0640,-0.0085,0.0000
28.0002,1.0264,0.0000,0.0000,1.0268,0.0000,0.0000,1.0319,0.0000,0.0000,1.0698,-0.0087,0.0000
28.1002,1.0354,0.0000,0.0000,1.0357,0.0000,0.0000,1.0408,0.0000,0.0000,1.0785,-0.0089,0.0000
28.2002,1.0414,0.0000,0.0000,1.0414,0.0000,0.0000,1.0460,0.0000,0.0000,1.0847,-0.0091,0.0000
28.3001,1.0504,0.0000,0.0000,1.0507,0.0000,0.0000,1.0559,0.0000,0.0000,1.0913,-0.0090,0.0000
28.4030,1.0564,0.0000,0.0000,1.0561,0.0000,0.0000,1.0605,0.0000,0.0000,1.0952,-0.0088,0.0000
28.5002,1.0654,0.0000,0.0000,1.0651,0.0000,0.0000,1.0700,0.0000,0.0000,1.1049,-0.0089,0.0000
28.6018,1.0744,0.0000,0.0000,1.0747,0.0000,0.0000,1.0798,0.0000,0.0000,1.1125,-0.0089,0.0000
28.7002,1.0804,0.0000,0.0000,1.0810,0.0000,0.0000,1.0868,0.0000,0.0000,1.1157,-0.0088,0.0000
28.8005,1.0894,0.0000,0.0000,1.0871,0.0000,0.0000,1.0927,0.0000,0.0000,1.1207,-0.0087,0.0000
28.9036,1.0954,0.0000,0.0000,1.0951,0.0000,0.0000,1.0998,0.0000,0.0000,1.1313,-0.0089,0.0000
29.0002,1.1044,0.0000,0.0000,1.1046,0.0000,0.0000,1.1095,0.0000,0.0000,1.1443,-0.0085,0.0000
29.1002,1.1104,0.0000,0.0000,1.1105,0.0000,0.0000,1.1155,0.0000,0.0000,1.1545,-0.0083,0.0000
29.2002,1.1194,0.0000,0.0000,1.1195,0.0000,0.0000,1.1243,0.0000,0.0000,1.1649,-0.0082,0.0000
29.3002,1.1284,0.0000,0.0000,1.1284,0.0000,0.0000,1.1333,0.0000,0.0000,1.1745,-0.0082,0.0000
29.4001,1.1344,0.0000,0.0000,1.1348,0.0000,0.0000,1.1404,0.0000,0.0000,1.1821,-0.0082,0.0000
29.5003,1.1434,0.0000,0.0000,1.1430,0.0000,0.0000,1.1479,0.0000,0.0000,1.1882,-0.0081,0.0000
29.6002,1.1494,0.0000,0.0000,1.1495,0.0000,0.0000,1.1548,0.0000,0.0000,1.1925,-0.0082,0.0000
29.7041,1.1614,0.0000,0.0000,1.1600,0.0000,0.0000,1.1640,0.0000,0.0000,1.1968,-0.0084,0.0000
29.8002,1.1674,0.0000,0.0000,1.1663,0.0000,0.0000,1.1701,0.0000,0.0000,1.2027,-0.0084,0.0000
29.9001,1.1794,0.0000,0.0000,1.1792,0.0000,0.0000,1.1829,0.0000,0.0000,1.2155,-0.0087,0.0000
30.0002,1.1854,0.0000,0.0000,1.1850,0.0000,0.0000,1.1895,0.0000,0.0000,1.2214,-0.0087,0.0000
30.1002,1.1944,0.0000,0.0000,1.1942,0.0000,0.0000,1.1988,0.0000,0.0000,1.2305,-0.0088,0.0000
30.2002,1.2034,0.0000,0.0000,1.2036,0.0000,0.0000,1.2082,0.0000,0.0000,1.2410,-0.0089,0.0000
30.3001,1.2124,0.0000,0.0000,1.2126,0.0000,0.0000,1.2172,0.0000,0.0000,1.2508,-0.0089,0.0000
30.4001,1.2214,0.0000,0.0000,1.2209,0.0000,0.0000,1.2251,0.0000,0.0000,1.2578,-0.0090,0.0000
30.5001,1.2304,0.0000,0.0000,1.2304,0.0000,0.0000,1.2349,0.0000,0.0000,1.2687,-0.0090,0.0000
30.6001,1.2394,0.0000,0.0000,1.2388,0.0000,0.0000,1.2428,0.0000,0.0000,1.2784,-0.0089,0.0000
30.7002,1.2454,0.0000,0.0000,1.2455,0.0000,0.0000,1.2501,0.0000,0.0000,1.2873,-0.0089,0.0000
30.8001,1.2544,0.0000,0.0000,1.2541,0.0000,0.0000,1.2581,0.0000,0.0000,1.2934,-0.0088,0.0000
30.9001,1.2634,0.0000,0.0000,1.2634,0.0000,0.0000,1.2679,0.0000,0.0000,1.3007,-0.0087,0.0000
31.0002,1.2724,0.0000,0.0000,1.2724,0.0000,0.0000,1.2772,0.0000,0.0000,1.3121,-0.0084,0.0000
31.1002,1.2784,0.0000,0.0000,1.2781,0.0000,0.0000,1.2823,0.0000,0.0000,1.3180,-0.0083,0.0000
31.2002,1.2874,0.0000,0.0000,1.2874,0.0000,0.0000,1.2918,0.0000,0.0000,1.3249,-0.0081,0.0000
31.3002,1.2964,0.0000,0.0000,1.2964,0.0000,0.0000,1.3009,0.0000,0.0000,1.3353,-0.0079,0.0000
31.4002,1.3024,0.0000,0.0000,1.3025,0.0000,0.0000,1.3071,0.0000,0.0000,1.3417,-0.0078,0.0000
31.5032,1.3114,0.0000,0.0000,1.3112,0.0000,0.0000,1.3155,0.0000,0.0000,1.3512,-0.0078,0.0000
31.6002,1.3174,0.0000,0.0000,1.3182,0.0000,0.0000,1.3234,0.0000,0.0000,1.3607,-0.0076,0.0000
31.7002,1.3264,0.0000,0.0000,1.3266,0.0000,0.0000,1.3313,0.0000,0.0000,1.3672,-0.0075,0.0000
31.8001,1.3354,0.0000,0.0000,1.3354,0.0000,0.0000,1.3401,0.0000,0.0000,1.3750,-0.0072,0.0000
31.9046,1.3414,0.0000,0.0000,1.3410,0.0000,0.0000,1.3456,0.0000,0.0000,1.3781,-0.0071,0.0000
32.0001,1.3474,0.0000,0.0000,1.3475,0.0000,0.0000,1.3526,0.0000,0.0000,1.3812,-0.0070,0.0000
32.1002,1.3564,0.0000,0.0000,1.3567,0.0000,0.0000,1.3616,0.0000,0.0000,1.3872,-0.0068,0.0000
32.2002,1.3654,0.0000,0.0000,1.3656,0.0000,0.0000,1.3707,0.0000,0.0000,1.3964,-0.0067,0.0000
32.3002,1.3744,0.0000,0.0000,1.3742,0.0000,0.0000,1.3792,0.0000,0.0000,1.4046,-0.0066,0.0000
32.4004,1.3804,0.0000,0.0000,1.3800,0.0000,0.0000,1.3846,0.0000,0.0000,1.4144,-0.0072,0.0000
32.5002,1.3894,0.0000,0.0000,1.3897,0.0000,0.0000,1.3948,0.0000,0.0000,1.4273,-0.0069,0.0000
32.6005,1.3954,0.0000,0.0000,1.3956,0.0000,0.0000,1.4009,0.0000,0.0000,1.4328,-0.0069,0.0000
32.7002,1.4044,0.0000,0.0000,1.4044,0.0000,0.0000,1.4092,0.0000,0.0000,1.4448,-0.0069,0.0000
32.8002,1.4104,0.0000,0.0000,1.4103,0.0000,0.0000,1.4153,0.0000,0.0000,1.4507,-0.0068,0.0000
32.9002,1.4194,0.0000,0.0000,1.4190,0.0000,0.0000,1.4237,0.0000,0.0000,1.4594,-0.0064,0.0000
33.0004,1.4284,0.0000,0.0000,1.4283,0.0000,0.0000,1.4333,0.0000,0.0000,1.4669,-0.0060,0.0000
33.1002,1.4344,0.0000,0.0000,1.4339,0.0000,0.0000,1.4380,0.0000,0.0000,1.4723,-0.0059,0.0000
33.2002,1.4434,0.0000,0.0000,1.4430,0.0000,0.0000,1.4485,0.0000,0.0000,1.4850,-0.0057,0.0000
33.3001,1.4524,0.0000,0.0000,1.4525,0.0000,0.0000,1.4574,0.0000,0.0000,1.4935,-0.0054,0.0000
33.4001,1.4614,0.0000,0.0000,1.4579,0.0000,0.0000,1.4652,0.0000,0.0000,1.5034,-0.0053,0.0000
33.5002,1.4674,0.0000,0.0000,1.4674,0.0000,0.0000,1.4727,0.0000,0.0000,1.5108,-0.0052,0.0000
33.6002,1.4734,0.0000,0.0000,1.4733,0.0000,0.0000,1.4783,0.0000,0.0000,1.5151,-0.0050,0.0000
33.7002,1.4824,0.0000,0.0000,1.4819,0.0000,0.0000,1.4863,0.0000,0.0000,1.5216,-0.0048,0.0000
33.8002,1.4914,0.0000,0.0000,1.4917,0.0000,0.0000,1.4967,0.0000,0.0000,1.5314,-0.0048,0.0000
33.9086,1.4974,0.0000,0.0000,1.4974,0.0000,0.0000,1.5023,0.0000,0.0000,1.5380,-0.0047,0.0000
34.0003,1.5064,0.0000,0.0000,1.5063,0.0000,0.0000,1.5110,0.0000,0.0000,1.5493,-0.0050,0.0000
34.1004,1.5154,0.0000,0.0000,1.5151,0.0000,0.0000,1.5198,0.0000,0.0000,1.5563,-0.0052,0.0000
34.2001,1.5244,0.0000,0.0000,1.5244,0.0000,0.0000,1.5287,0.0000,0.0000,1.5652,-0.0054,0.0000
34.3001,1.5334,0.0000,0.0000,1.5335,0.0000,0.0000,1.5383,0.0000,0.0000,1.5753,-0.0054,0.0000
34.4044,1.5394,0.0000,0.0000,1.5395,0.0000,0.0000,1.5447,0.0000,0.0000,1.5823,-0.0055,0.0000
34.5005,1.5484,0.0000,0.0000,1.5482,0.0000,0.0000,1.5528,0.0000,0.0000,1.5917,-0.0055,0.0000
34.6002,1.5544,0.0000,0.0000,1.5548,0.0000,0.0000,1.5599,0.0000,0.0000,1.6025,-0.0055,0.0000
34.7002,1.5634,0.0000,0.0000,1.5635,0.0000,0.0000,1.5684,0.0000,0.0000,1.6116,-0.0056,0.0000
34.8004,1.5694,0.0000,0.0000,1.5698,0.0000,0.0000,1.5750,0.0000,0.0000,1.6193,-0.0056,0.0000
34.9004,1.5784,0.0000,0.0000,1.5784,0.0000,0.0000,1.5834,0.0000,0.0000,1.6288,-0.0056,0.0000
35.0002,1.5874,0.0000,0.0000,1.5873,0.0000,0.0000,1.5919,0.0000,0.0000,1.6384,-0.0058,0.0000
35.1002,1.5964,0.0000,0.0000,1.5961,0.0000,0.0000,1.6006,0.0000,0.0000,1.6466,-0.0059,0.0000
35.2002,1.6024,0.0000,0.0000,1.6019,0.0000,0.0000,1.6066,0.0000,0.0000,1.6521,-0.0059,0.0000
35.3002,1.6114,0.0000,0.0000,1.6110,0.0000,0.0000,1.6161,0.0000,0.0000,1.6613,-0.0057,0.0000
35.4002,1.6174,0.0000,0.0000,1.6175,0.0000,0.0000,1.6225,0.0000,0.0000,1.6688,-0.0054,0.0000
35.5044,1.6264,0.0000,0.0000,1.6263,0.0000,0.0000,1.6310,0.0000,0.0000,1.6742,-0.0051,0.0000
35.6001,1.6354,0.0000,0.0000,1.6356,0.0000,0.0000,1.6406,0.0000,0.0000,1.6799,-0.0049,0.0000
35.7002,1.6414,0.0000,0.0000,1.6411,0.0000,0.0000,1.6458,0.0000,0.0000,1.6835,-0.0047,0.0000
35.8002,1.6504,0.0000,0.0000,1.6500,0.0000,0.0000,1.6540,0.0000,0.0000,1.6923,-0.0046,0.0000
35.9002,1.6594,0.0000,0.0000,1.6594,0.0000,0.0000,1.6642,0.0000,0.0000,1.7018,-0.0048,0.0000
36.0013,1.6684,0.0000,0.0000,1.6680,0.0000,0.0000,1.6719,0.0000,0.0000,1.7090,-0.0048,0.0000
36.1002,1.6774,0.0000,0.0000,1.6768,0.0000,0.0000,1.6810,0.0000,0.0000,1.7171,-0.0047,0.0000
36.2002,1.6864,0.0000,0.0000,1.6867,0.0000,0.0000,1.6914,0.0000,0.0000,1.7247,-0.0044,0.0000
36.3002,1.6924,0.0000,0.0000,1.6922,0.0000,0.0000,1.6969,0.0000,0.0000,1.7309,-0.0043,0.0000
36.4001,1.7014,0.0000,0.0000,1.7020,0.0000,0.0000,1.7070,0.0000,0.0000,1.7416,-0.0041,0.0000
36.5037,1.7104,0.0000,0.0000,1.7100,0.0000,0.0000,1.7143,0.0000,0.0000,1.7514,-0.0040,0.0000
36.6045,1.7164,0.0000,0.0000,1.7165,0.0000,0.0000,1.7212,0.0000,0.0000,1.7593,-0.0039,0.0000
36.7002,1.7254,0.0000,0.0000,1.7254,0.0000,0.0000,1.7302,0.0000,0.0000,1.7655,-0.0036,0.0000
36.8002,1.7344,0.0000,0.0000,1.7336,0.0000,0.0000,1.7374,0.0000,0.0000,1.7728,-0.0035,0.0000
36.9002,1.7434,0.0000,0.0000,1.7432,0.0000,0.0000,1.7447,0.0000,0.0000,1.7804,-0.0034,0.0000
37.0002,1.7494,0.0000,0.0000,1.7490,0.0000,0.0000,1.7525,0.0000,0.0000,1.7831,-0.0033,0.0000
37.1002,1.7584,0.0000,0.0000,1.7579,0.0000,0.0000,1.7616,0.0000,0.0000,1.7902,-0.0034,0.0000
37.2002,1.7674,0.0000,0.0000,1.7680,0.0000,0.0000,1.7731,0.0000,0.0000,1.8049,-0.0034,0.0000
37.3002,1.7764,0.0000,0.0000,1.7763,0.0000,0.0000,1.7810,0.0000,0.0000,1.8126,-0.0034,0.0000
37.4003,1.7824,0.0000,0.0000,1.7830,0.0000,0.0000,1.7881,0.0000,0.0000,1.8224,-0.0034,0.0000
37.5002,1.7884,0.0000,0.0000,1.7891,0.0000,0.0000,1.7943,0.0000,0.0000,1.8294,-0.0035,0.0000
37.6002,1.7974,0.0000,0.0000,1.7973,0.0000,0.0000,1.8021,0.0000,0.0000,1.8377,-0.0038,0.0000
37.7002,1.8064,0.0000,0.0000,1.8062,0.0000,0.0000,1.8107,0.0000,0.0000,1.8511,-0.0043,0.0000
37.8001,1.8154,0.0000,0.0000,1.8123,0.0000,0.0000,1.8168,0.0000,0.0000,1.8555,-0.0045,0.0000
37.9007,1.8214,0.0000,0.0000,1.8212,0.0000,0.0000,1.8261,0.0000,0.0000,1.8622,-0.0048,0.0000
38.0002,1.8304,0.0000,0.0000,1.8301,0.0000,0.0000,1.8346,0.0000,0.0000,1.8686,-0.0051,0.0000
38.1003,1.8394,0.0000,0.0000,1.8398,0.0000,0.0000,1.8448,0.0000,0.0000,1.8803,-0.0054,0.0000
38.2002,1.8454,0.0000,0.0000,1.8460,0.0000,0.0000,1.8514,0.0000,0.0000,1.8863,-0.0053,0.0000
38.3002,1.8514,0.0000,0.0000,1.8522,0.0000,0.0000,1.8573,0.0000,0.0000,1.8931,-0.0055,0.0000
38.4002,1.8604,0.0000,0.0000,1.8603,0.0000,0.0000,1.8652,0.0000,0.0000,1.9023,-0.0053,0.0000
38.5002,1.8694,0.0000,0.0000,1.8697,0.0000,0.0000,1.8750,0.0000,0.0000,1.9103,-0.0050,0.0000
38.6002,1.8754,0.0000,0.0000,1.8758,0.0000,0.0000,1.8814,0.0000,0.0000,1.9131,-0.0049,0.0000
38.7004,1.8814,0.0000,0.0000,1.8822,0.0000,0.0000,1.8875,0.0000,0.0000,1.9180,-0.0049,0.0000
38.8005,1.8904,0.0000,0.0000,1.8906,0.0000,0.0000,1.8963,0.0000,0.0000,1.9285,-0.0047,0.0000
38.9003,1.8994,0.0000,0.0000,1.8994,0.0000,0.0000,1.9045,0.0000,0.0000,1.9370,-0.0044,0.0000
39.0002,1.9054,0.0000,0.0000,1.9057,0.0000,0.0000,1.9113,0.0000,0.0000,1.9473,-0.0045,0.0000
39.1002,1.9144,0.0000,0.0000,1.9141,0.0000,0.0000,1.9192,0.0000,0.0000,1.9534,-0.0045,0.0000
39.2002,1.9204,0.0000,0.0000,1.9207,0.0000,0.0000,1.9263,0.0000,0.0000,1.9576,-0.0041,0.0000
39.3002,1.9264,0.0000,0.0000,1.9261,0.0000,0.0000,1.9311,0.0000,0.0000,1.9616,-0.0039,0.0000
39.4001,1.9354,0.0000,0.0000,1.9352,0.0000,0.0000,1.9403,0.0000,0.0000,1.9655,-0.0034,0.0000
39.5002,1.9444,0.0000,0.0000,1.9442,0.0000,0.0000,1.9492,0.0000,0.0000,1.9768,-0.0030,0.0000
39.6002,1.9504,0.0000,0.0000,1.9499,0.0000,0.0000,1.9547,0.0000,0.0000,1.9826,-0.0029,0.0000
39.7001,1.9594,0.0000,0.0000,1.9591,0.0000,0.0000,1.9640,0.0000,0.0000,1.9939,-0.0025,0.0000
39.8002,1.9684,0.0000,0.0000,1.9685,0.0000,0.0000,1.9737,0.0000,0.0000,2.0027,-0.0023,0.0000
39.9002,1.9774,0.0000,0.0000,1.9768,0.0000,0.0000,1.9794,0.0000,0.0000,2.0107,-0.0022,0.0000
40.0002,1.9834,0.0000,0.0000,1.9836,0.0000,0.0000,1.9889,0.0000,0.0000,2.0210,-0.0022,0.0000
40.1002,1.9924,0.0000,0.0000,1.9918,0.0000,0.0000,1.9965,0.0000,0.0000,2.0285,-0.0021,0.0000
40.2002,2.0014,0.0000,0.0000,2.0013,0.0000,0.0000,2.0061,0.0000,0.0000,2.0374,-0.0022,0.0000
40.3004,2.0074,0.0000,0.0000,2.0076,0.0000,0.0000,2.0123,0.0000,0.0000,2.0482,-0.0024,0.0000
40.4004,2.0164,0.0000,0.0000,2.0158,0.0000,0.0000,2.0200,0.0000,0.0000,2.0534,-0.0024,0.0000
40.5010,2.0254,0.0000,0.0000,2.0255,0.0000,0.0000,2.0301,0.0000,0.0000,2.0623,-0.0021,0.0000
40.6001,2.0314,0.0000,0.0000,2.0308,0.0000,0.0000,2.0351,0.0000,0.0000,2.0635,-0.0021,0.0000
40.7001,2.0404,0.0000,0.0000,2.0410,0.0000,0.0000,2.0454,0.0000,0.0000,2.0744,-0.0018,0.0000
40.8002,2.0494,0.0000,0.0000,2.0495,0.0000,0.0000,2.0544,0.0000,0.0000,2.0805,-0.0018,0.0000
40.9002,2.0554,0.0000,0.0000,2.0559,0.0000,0.0000,2.0608,0.0000,0.0000,2.0903,-0.0016,0.0000
41.0002,2.0644,0.0000,0.0000,2.0645,0.0000,0.0000,2.0696,0.0000,0.0000,2.0980,-0.0013,0.0000
41.1001,2.0734,0.0000,0.0000,2.0732,0.0000,0.0000,2.0778,0.0000,0.0000,2.1044,-0.0011,0.0000
41.2002,2.0794,0.0000,0.0000,2.0793,0.0000,0.0000,2.0843,0.0000,0.0000,2.1164,-0.0005,0.0000
41.3002,2.0884,0.0000,0.0000,2.0883,0.0000,0.0000,2.0927,0.0000,0.0000,2.1250,-0.0003,0.0000
41.4002,2.0974,0.0000,0.0000,2.0969,0.0000,0.0000,2.1013,0.0000,0.0000,2.1314,-0.0002,0.0000
41.5002,2.1064,0.0000,0.0000,2.1061,0.0000,0.0000,2.1105,0.0000,0.0000,2.1388,-0.0001,0.0000
41.6002,2.1124,0.0000,0.0000,2.1124,0.0000,0.0000,2.1169,0.0000,0.0000,2.1469,-0.0000,0.0000
41.7002,2.1184,0.0000,0.0000,2.1186,0.0000,0.0000,2.1236,0.0000,0.0000,2.1527,-0.0001,0.0000
41.8004,2.1274,0.0000,0.0000,2.1277,0.0000,0.0000,2.1329,0.0000,0.0000,2.1643,0.0000,0.0000
41.9001,2.1364,0.0000,0.0000,2.1359,0.0000,0.0000,2.1404,0.0000,0.0000,2.1694,0.0001,0.0000
42.0002,2.1424,0.0000,0.0000,2.1426,0.0000,0.0000,2.1477,0.0000,0.0000,2.1822,-0.0001,0.0000
42.1046,2.1514,0.0000,0.0000,2.1514,0.0000,0.0000,2.1563,0.0000,0.0000,2.1949,-0.0002,0.0000
42.2002,2.1574,0.0000,0.0000,2.1570,0.0000,0.0000,2.1615,0.0000,0.0000,2.1998,-0.0003,0.0000
42.3001,2.1664,0.0000,0.0000,2.1668,0.0000,0.0000,2.1722,0.0000,0.0000,2.2087,-0.0005,0.0000
42.4002,2.1724,0.0000,0.0000,2.1731,0.0000,0.0000,2.1788,0.0000,0.0000,2.2152,-0.0004,0.0000
42.5004,2.1814,0.0000,0.0000,2.1818,0.0000,0.0000,2.1846,0.0000,0.0000,2.2200,-0.0003,0.0000
42.6002,2.1904,0.0000,0.0000,2.1899,0.0000,0.0000,2.1948,0.0000,0.0000,2.2290,-0.0003,0.0000
42.7002,2.1994,0.0000,0.0000,2.1987,0.0000,0.0000,2.2030,0.0000,0.0000,2.2366,-0.0002,0.0000
42.8002,2.2084,0.0000,0.0000,2.2077,0.0000,0.0000,2.2094,0.0000,0.0000,2.2455,-0.0002,0.0000
42.9002,2.2174,0.0000,0.0000,2.2167,0.0000,0.0000,2.2209,0.0000,0.0000,2.2551,-0.0002,0.0000
43.0005,2.2234,0.0000,0.0000,2.2230,0.0000,0.0000,2.2272,0.0000,0.0000,2.2616,-0.0001,0.0000
43.1002,2.2324,0.0000,0.0000,2.2321,0.0000,0.0000,2.2370,0.0000,0.0000,2.2721,-0.0001,0.0000
43.2007,2.2414,0.0000,0.0000,2.2413,0.0000,0.0000,2.2457,0.0000,0.0000,2.2821,0.0000,0.0000
43.3002,2.2504,0.0000,0.0000,2.2504,0.0000,0.0000,2.2550,0.0000,0.0000,2.2907,0.0001,0.0000
43.4001,2.2594,0.0000,0.0000,2.2593,0.0000,0.0000,2.2613,0.0000,0.0000,2.2997,0.0003,0.0000
43.5002,2.2654,0.0000,0.0000,2.2659,0.0000,0.0000,2.2711,0.0000,0.0000,2.3051,0.0004,0.0000
43.6014,2.2744,0.0000,0.0000,2.2743,0.0000,0.0000,2.2769,0.0000,0.0000,2.3154,0.0005,0.0000
43.7005,2.2834,0.0000,0.0000,2.2796,0.0000,0.0000,2.2865,0.0000,0.0000,2.3195,0.0005,0.0000
43.8002,2.2894,0.0000,0.0000,2.2898,0.0000,0.0000,2.2952,0.0000,0.0000,2.3299,0.0005,0.0000
43.9003,2.2954,0.0000,0.0000,2.2958,0.0000,0.0000,2.3008,0.0000,0.0000,2.3348,0.0006,0.0000
44.0059,2.3044,0.0000,0.0000,2.3049,0.0000,0.0000,2.3102,0.0000,0.0000,2.3451,0.0006,0.0000
44.1003,2.3104,0.0000,0.0000,2.3105,0.0000,0.0000,2.3155,0.0000,0.0000,2.3540,0.0006,0.0000
44.2002,2.3194,0.0000,0.0000,2.3199,0.0000,0.0000,2.3248,0.0000,0.0000,2.3641,0.0003,0.0000
44.3001,2.3284,0.0000,0.0000,2.3283,0.0000,0.0000,2.3333,0.0000,0.0000,2.3733,0.0003,0.0000
44.4003,2.3344,0.0000,0.0000,2.3340,0.0000,0.0000,2.3386,0.0000,0.0000,2.3787,0.0002,0.0000
44.5001,2.3434,0.0000,0.0000,2.3435,0.0000,0.0000,2.3487,0.0000,0.0000,2.3898,0.0003,0.0000
44.6002,2.3494,0.0000,0.0000,2.3501,0.0000,0.0000,2.3555,0.0000,0.0000,2.3986,0.0003,0.0000
44.7001,2.3584,0.0000,0.0000,2.3588,0.0000,0.0000,2.3643,0.0000,0.0000,2.4080,0.0000,0.0000
44.8004,2.3644,0.0000,0.0000,2.3623,0.0000,0.0000,2.3683,0.0000,0.0000,2.4137,-0.0001,0.0000
44.9001,2.3704,0.0000,0.0000,2.3707,0.0000,0.0000,2.3763,0.0000,0.0000,2.4205,-0.0004,0.0000
45.0002,2.3764,0.0000,0.0000,2.3768,0.0000,0.0000,2.3825,0.0000,0.0000,2.4264,-0.0003,0.0000
45.1001,2.3854,0.0000,0.0000,2.3857,0.0000,0.0000,2.3915,0.0000,0.0000,2.4349,-0.0005,0.0000
